,Exp_num,Unnamed: 0,gravity_max_x,gravity_max_y,gravity_max_z,rotationRate_max_x,rotationRate_max_y,rotationRate_max_z,userAcceleration_max_x,userAcceleration_max_y,userAcceleration_max_z,Activity,Sub_Num,gravity_sum_x,gravity_sum_y,gravity_sum_z,rotationRate_sum_x,rotationRate_sum_y,rotationRate_sum_z,userAcceleration_sum_x,userAcceleration_sum_y,gravity_min_x,gravity_min_y,gravity_min_z,rotationRate_min_x,rotationRate_min_y,rotationRate_min_z,userAcceleration_min_x,userAcceleration_min_y,userAcceleration_min_z,gravity_sumSS_x,gravity_sumSS_y,gravity_sumSS_z,rotationRate_sumSS_x,rotationRate_sumSS_y,rotationRate_sumSS_z,userAcceleration_sumSS_x,userAcceleration_sumSS_y,userAcceleration_sumSS_z,gravity_std_x,gravity_std_y,gravity_std_z,rotationRate_std_x,rotationRate_std_y,rotationRate_std_z,userAcceleration_std_x,userAcceleration_std_y,Sub_Num,Unnamed: 0,gravity_skew_x,gravity_skew_y,gravity_skew_z,rotationRate_skew_x,rotationRate_skew_y,rotationRate_skew_z,userAcceleration_skew_x
947,11505,2399,-0.482762,0.461162,0.7816,0.210535,0.220615,0.08749,0.042982,-0.028432,0.064375,3,19,-0.50108851,0.429431957,0.750971915,0.002813355,0.002648145,0.001444725,0.026484533,-0.052348515,-0.519413,0.39492,0.719611,-0.165016,-0.149752,-0.053789,0.007956,-0.07157,0.008008,0.251917663,0.183891742,0.56252775,0.000617843,0.000734302,0.000164486,0.000686859,0.002792805,0.001831712,0.008755572,0.015304493,0.01448534,0.056973413,0.054338253,0.02383613,0.006491631,0.006128964,0,0,0.051598209,0.074369262,-0.10769968,1.301656742,1.132915724,0.852967536,-0.014362639
948,11506,2799,-0.488362,0.456068,0.769148,0.262406,0.162346,0.090913,0.074892,0.007809,0.094131,3,19,-0.50529012,0.435164345,0.745020215,0.004536258,0.003911988,0.000502475,0.034437817,-0.064656395,-0.517826,0.412206,0.723779,-0.233455,-0.183104,-0.110372,-0.005651,-0.138704,-0.016128,0.254184364,0.190047173,0.555502648,0.001168374,0.001293843,0.000318748,0.00117776,0.004158187,0.002894495,0.006575623,0.010374377,0.010239214,0.059588368,0.05764893,0.028400835,0.011414863,0.012993009,0,0,0.217822905,-0.167199044,0.167754625,0.140372417,-0.128748804,-0.278191089,-0.154713314
949,11507,3199,-0.510462,0.490692,0.735563,0.122002,0.107357,0.125574,0.077547,-0.062755,0.104174,3,19,-0.520834187,0.464665535,0.715841948,0.00434915,0.002113185,0.00263046,0.039476655,-0.083318827,-0.538625,0.442448,0.691418,-0.125335,-0.133816,-0.113287,-0.004009,-0.109751,0.04449,0.269866744,0.219750946,0.509746735,0.000912878,0.00091597,0.000263279,0.001610618,0.006945056,0.005058481,0.006218321,0.01378861,0.012424364,0.046628045,0.044076182,0.033319453,0.011742185,0.006365536,0,0,-0.462225481,-0.169420587,0.025729039,0.04405449,-0.145825272,0.007886421,-0.342202645
950,11508,3599,-0.475547,0.473383,0.775699,0.408503,0.275808,0.091582,0.066998,-3.70E-05,0.140684,3,19,-0.502676582,0.451612512,0.73684717,-0.004015828,-0.00446577,-0.0020516,0.033450262,-0.084587745,-0.516376,0.413561,0.714567,-0.357482,-0.25661,-0.131724,-0.003959,-0.185665,-0.023139,0.254673641,0.206301728,0.539645976,0.00095443,0.001011494,0.000364676,0.001112823,0.006958899,0.004154194,0.008466256,0.013002855,0.013231183,0.0739362,0.060116537,0.03300611,0.010988561,0.017524503,0,0,1.248908659,-1.120284153,1.114795653,-0.065664047,-0.313834709,-0.562411744,0.032511464
951,11509,3999,-0.487264,0.480599,0.763869,0.164582,0.121295,0.114594,0.048261,-0.045376,0.109769,3,19,-0.505475707,0.45530511,0.73263238,0.005988953,0.006351578,0.00293772,0.03184649,-0.078865265,-0.52284,0.42284,0.704022,-0.162419,-0.09743,-0.050276,0.009093,-0.129932,0.029217,0.256518445,0.208311002,0.534532799,0.000963723,0.000994772,0.000145134,0.001036164,0.006197705,0.003790619,0.007947245,0.013416078,0.013699864,0.049849781,0.04467397,0.023961823,0.005078515,0.009839139,0,0,0.232071758,-0.173224183,0.106942153,0.435133621,0.305272954,1.153279489,-0.603496407
952,11510,4399,-0.492401,0.473808,0.757816,0.122395,0.169069,0.068643,0.053873,-0.056953,0.085807,3,19,-0.505708648,0.447878908,0.737056577,-0.002358007,-0.003201625,-0.001614352,0.035959745,-0.07848721,-0.519784,0.427688,0.710861,-0.105712,-0.118625,-0.050849,0.019911,-0.100663,0.030212,0.257596852,0.201166154,0.541150027,0.000633529,0.000586294,9.14E-05,0.001291791,0.006151973,0.003896569,0.008265436,0.012712906,0.013289355,0.043180334,0.045087438,0.017797888,0.005384143,0.006053832,0,0,0.142460505,0.012529993,0.018240813,0.41303616,0.500361461,0.934483038,-0.113924375
953,11511,4799,-0.493621,0.455982,0.756298,0.104944,0.090218,0.047491,0.057005,-0.072725,0.081947,3,19,-0.503568895,0.437805538,0.744711345,0.003862828,0.003547233,-0.00017362,0.044580408,-0.083829475,-0.514662,0.428336,0.726321,-0.075032,-0.094535,-0.045145,0.030845,-0.093008,0.056256,0.253831068,0.192504634,0.553916994,0.000178488,0.000193238,4.83E-05,0.001960897,0.006999749,0.004585118,0.006044003,0.006907481,0.007917661,0.027641208,0.025712856,0.01381898,0.004254765,0.002924213,0,0,0.148381023,0.587135095,-0.217987646,0.656627437,0.169965384,-0.075734157,0.090736214
954,11512,5199,-0.509791,0.529135,0.737371,0.273265,0.259145,0.136464,0.078036,-0.056782,0.12161,3,19,-0.524348558,0.4708999,0.708819622,0.006053335,0.004755422,0.001896192,0.049926307,-0.092348575,-0.551955,0.443167,0.644565,-0.20545,-0.178215,-0.077065,0.031647,-0.12688,0.02912,0.27103165,0.217562544,0.512583708,0.00043441,0.000447196,0.000130608,0.00259733,0.008737202,0.006875147,0.009313291,0.019450249,0.020524117,0.064439156,0.054082485,0.024133902,0.006536846,0.010395933,0,0,-1.178365985,1.19361939,-1.364960514,1.42854101,1.328622666,1.591401968,-0.264471523
955,11513,5599,-0.509585,0.508614,0.730603,0.519672,0.246035,0.09456,0.095503,-0.064841,0.168436,3,19,-0.526052198,0.477587825,0.703324815,0.00424189,0.0022167,0.000347285,0.05380145,-0.109449637,-0.553394,0.454308,0.664815,-0.40213,-0.201771,-0.115606,-0.00998,-0.21529,-0.025587,0.276672318,0.227423134,0.49560685,0.000990613,0.000952742,0.000123422,0.002969378,0.012072845,0.008905891,0.009222932,0.013298351,0.015681078,0.064121174,0.060278818,0.022914819,0.01234107,0.010740578,0,0,-0.426448531,-0.091245464,-0.161014006,1.462848752,0.114705815,-0.056175529,-1.523946886
956,11514,5999,-0.513356,0.508371,0.71992,0.155417,0.225523,0.092945,0.074357,-0.089149,0.116978,3,19,-0.524574535,0.483196985,0.70073924,0.003087285,0.00329164,0.0022687,0.05083176,-0.109273975,-0.538156,0.4654,0.672422,-0.144058,-0.164157,-0.041152,0.024258,-0.127481,0.075808,0.275500591,0.234897264,0.4884053,0.000969639,0.000782405,6.54E-05,0.002662921,0.012078891,0.008956162,0.006336214,0.01092783,0.012082102,0.049411293,0.051632573,0.018714042,0.005467884,0.006756066,0,0,-0.135930416,0.14642525,-0.17022797,0.358759332,0.603036544,1.129525737,-0.930169428
957,11515,6399,-0.506874,0.51424,0.729468,0.404811,0.134114,0.074399,0.08085,-0.055267,0.14984,3,19,-0.523935427,0.485855552,0.699145803,-0.003682703,-0.005445855,-0.00215364,0.046318567,-0.10759883,-0.540616,0.459299,0.666012,-0.296403,-0.156112,-0.060347,0.011465,-0.191295,0.031759,0.273620533,0.234146169,0.492569562,0.001034461,0.001033655,0.000152795,0.002115496,0.011498595,0.008277456,0.009077892,0.015552213,0.017533915,0.055533628,0.04824886,0.020295963,0.007590253,0.011212951,0,0,0.085665208,0.023874857,-0.038207169,0.722910347,0.087623913,0.230480091,0.557923525
958,11516,6799,-0.504149,0.567598,0.732665,0.277355,0.220249,0.132293,0.064103,-0.072432,0.124718,3,19,-0.536553465,0.50948203,0.66886728,0.0148098,0.013919665,0.006268063,0.034408025,-0.097440245,-0.571827,0.457203,0.593148,-0.106462,-0.124081,-0.037315,-0.005593,-0.141248,0.056252,0.277151735,0.237150495,0.485810628,0.000485542,0.000544422,0.000103207,0.001356817,0.009351567,0.007259892,0.024473314,0.042513385,0.052508425,0.053629263,0.05829475,0.022294301,0.011915511,0.007916652,0,0,-0.100054523,0.211677263,-0.20914517,1.277081166,1.160948087,1.676312612,-0.423295346
959,11517,7199,-0.516164,0.564212,0.711743,0.166817,0.151203,0.060105,0.045429,-0.076755,0.105729,3,19,-0.550268292,0.53919839,0.636368975,-0.006176105,-0.005585145,-0.000883562,0.02438765,-0.094639002,-0.560052,0.476262,0.607048,-0.258413,-0.181865,-0.096032,0.005718,-0.120025,0.061135,0.308923089,0.304995529,0.386246793,0.00055063,0.000385828,8.28E-05,0.000563208,0.008787,0.00771771,0.011423505,0.023815958,0.028402175,0.055588782,0.047176658,0.021271255,0.005335231,0.006099544,0,0,1.602129974,-1.17273153,1.235344762,-0.930063539,-0.962766323,-1.27360398,0.600199074
960,11518,7599,-0.508018,0.51875,0.718483,0.136532,0.130096,0.052341,0.054611,-0.072688,0.112698,3,19,-0.517953468,0.495591565,0.696935297,-0.001625705,-0.001367328,0.000624075,0.031711447,-0.100483467,-0.529851,0.474778,0.670923,-0.150283,-0.210209,-0.065326,-0.003924,-0.122236,0.0521,0.268890991,0.245127971,0.485592381,0.000581272,0.000458916,7.73E-05,0.001023712,0.010248525,0.006491445,0.006135285,0.012854638,0.013646032,0.04076913,0.040539127,0.018153977,0.007475251,0.007055606,0,0,-0.039093538,0.005679773,-0.04798289,0.161425695,-0.678054621,-0.506959793,-0.373219378
961,11519,7999,-0.50807,0.505694,0.719104,0.239024,0.13985,0.054731,0.066985,-0.05313,0.128597,3,19,-0.516682345,0.491384163,0.701029192,-4.21E-05,-0.000771495,0.000214267,0.033404515,-0.100880443,-0.524303,0.473996,0.686182,-0.233608,-0.121208,-0.062788,-0.02004,-0.160555,0.013043,0.267286415,0.2425203,0.490209324,0.000581003,0.000474172,5.57E-05,0.001133806,0.010133241,0.006492895,0.004125321,0.007472347,0.00805091,0.043223775,0.036607356,0.014335925,0.006672727,0.008974093,0,0,0.186460277,-0.295739882,0.243737704,0.599452473,0.787912085,-0.235598869,-2.036107321
962,11520,8399,-0.500085,0.515235,0.725557,0.497696,0.425705,0.126607,0.069816,-0.061492,0.134057,3,19,-0.510637093,0.487787305,0.707803525,0.001331648,-0.000538933,0.000276415,0.030916645,-0.097491643,-0.529375,0.47051,0.676269,-0.250332,-0.319048,-0.061541,-0.020903,-0.133031,0.029424,0.260506118,0.235254103,0.505273603,0.000721114,0.000797537,0.00021388,0.000915063,0.009375468,0.005670391,0.007220223,0.010778605,0.012269474,0.080521539,0.078740063,0.028391592,0.010147738,0.008495755,0,0,-0.478433672,0.693250513,-0.71983772,2.035008114,1.148451828,0.612905827,-0.43678833
963,11521,8799,-0.486291,0.696044,0.722005,0.982993,0.597521,0.35201,0.146022,0.014425,0.151016,3,19,-0.512445365,0.523418763,0.673050565,0.013361488,0.005950507,0.001951928,0.030721027,-0.097686918,-0.598104,0.477934,0.412015,-0.505975,-0.489102,-0.265144,-0.046782,-0.149253,0.04533,0.255160863,0.24011862,0.504729257,0.000624075,0.000449525,7.50E-05,0.001081588,0.010144317,0.006264564,0.021138041,0.063662549,0.077193941,0.178720361,0.121043044,0.060216657,0.016294254,0.017880998,0,0,-2.534425564,1.471757319,-1.954645235,1.83150114,1.015541353,0.529907712,0.288010075
964,11522,9199,-0.500405,0.655609,0.689495,0.320635,0.238788,0.227692,0.077366,-0.061057,0.167869,3,19,-0.5165125,0.557825705,0.646702603,0.006309008,0.005586312,0.001626155,0.034084265,-0.10606643,-0.544908,0.523345,0.523637,-0.301106,-0.219877,-0.167655,-0.009869,-0.143111,0.069107,0.265260039,0.294287272,0.440590046,0.000884447,0.000457923,6.02E-05,0.001259932,0.01146527,0.009320744,0.014660257,0.037815427,0.046694368,0.081043696,0.061521256,0.040596086,0.008777941,0.010221495,0,0,-0.356922316,1.202706228,-1.127697299,-0.017069055,0.053810576,0.762509321,-0.465420361
965,11523,9599,-0.516213,0.580242,0.658958,0.148196,0.186105,0.06189,0.059692,-0.094681,0.132528,3,19,-0.524898675,0.560787762,0.64008984,5.36E-05,-0.00339238,-0.001280055,0.042968367,-0.11926652,-0.539027,0.546146,0.610534,-0.076936,-0.084727,-0.061592,0.017053,-0.138743,0.098989,0.275623425,0.31539793,0.406986582,0.000422244,0.000521073,8.51E-05,0.001882128,0.014334196,0.013214653,0.005216633,0.009747243,0.012617146,0.036357725,0.040977552,0.016984007,0.005107607,0.007163643,0,0,-0.101291685,0.04260695,-0.079729195,0.928082712,1.471964731,0.088362281,-0.815479705
966,11524,9999,-0.51838,0.654399,0.650147,0.22849,0.211468,0.069931,0.076924,-0.103775,0.153769,3,19,-0.531048277,0.579301955,0.61672172,0.014666715,0.009716168,0.00172855,0.043067855,-0.128620933,-0.56559,0.55551,0.501936,-0.095256,-0.102369,-0.04798,0.021407,-0.149819,0.111467,0.279383074,0.327720756,0.392895791,0.000578222,0.000424752,0.000109616,0.001988224,0.016988646,0.016140559,0.012079466,0.024280925,0.036313473,0.058009183,0.051336893,0.021651274,0.007798296,0.007900484,0,0,-1.65123589,1.94975633,-2.016951975,1.33462463,1.350654076,0.451075399,0.028377831
967,11525,10399,-0.506498,0.627276,0.674729,0.062131,0.078097,0.02649,0.048025,-0.109481,0.145653,3,19,-0.522215275,0.55975213,0.641568825,-0.013847595,-0.012265203,-0.002425947,0.040239915,-0.12880047,-0.558458,0.536544,0.542805,-0.167023,-0.159634,-0.039102,0.026831,-0.140648,0.106579,0.266545039,0.304132948,0.428839006,0.000223233,0.000178717,3.18E-05,0.001700861,0.016803289,0.013389848,0.016481459,0.025507086,0.037889205,0.030713216,0.02921276,0.009986025,0.004037237,0.005236276,0,0,-1.007551716,1.307652544,-1.309719497,-1.56768844,-1.287267989,-0.593693212,-1.140535213
968,11526,10799,-0.506552,0.560944,0.677612,0.154421,0.129386,0.047918,0.046543,-0.114961,0.125993,3,19,-0.513902713,0.545417205,0.662032085,0.003773682,0.002651717,0.000806753,0.040988795,-0.12582594,-0.522005,0.533119,0.643919,-0.048888,-0.05302,-0.022428,0.03341,-0.140421,0.101818,0.263461491,0.2974748,0.43909177,0.000210889,0.000252603,2.32E-05,0.001691512,0.015834447,0.012356101,0.004302384,0.006489561,0.008268242,0.026753893,0.028638595,0.009985874,0.002225124,0.003716739,0,0,-0.34466933,0.439124831,-0.262278477,1.618001957,1.316143995,1.25931462,-0.530764481
969,11527,11199,-0.489946,0.632156,0.683542,0.567062,0.58521,0.249698,0.099296,-0.046422,0.173581,3,19,-0.513499375,0.557919485,0.650493972,0.007167218,0.002775673,0.00719263,0.034589927,-0.115679053,-0.545288,0.528866,0.580306,-0.380709,-0.416394,-0.13723,-0.047283,-0.183212,0.055798,0.263456873,0.298652414,0.43485584,0.00052242,0.000725521,0.000204333,0.001376893,0.013852937,0.010729542,0.010927508,0.02997328,0.029732416,0.101058253,0.114912454,0.045570642,0.014393445,0.016071678,0,0,-0.758325123,1.250564903,-0.976146707,0.63242799,1.024875669,2.161926866,-1.476505955
970,11528,11599,-0.491648,0.629979,0.688924,0.329599,0.269007,0.226267,0.065941,-0.029289,0.163673,3,19,-0.506623052,0.552926367,0.65988953,0.010279025,0.002524245,-0.002400962,0.031854985,-0.115255965,-0.542072,0.531438,0.5803,-0.295751,-0.223959,-0.219139,-0.015996,-0.172639,0.056852,0.247136747,0.289423558,0.459874062,0.000480093,0.000301527,0.0001084,0.001197956,0.013903004,0.009750871,0.016833086,0.025722352,0.034734523,0.07818658,0.062088944,0.054096154,0.010132175,0.012437903,0,0,-0.916707131,1.048456446,-0.922215325,0.607320073,1.074783127,-0.5443901,-1.257299655
971,11600,399,0.320248,0.429536,-0.846622,0.411098,0.108782,0.710162,0.131875,0.06956,0.081679,3,1,0.261651675,0.398263105,-0.8775475,0.00078141,-0.019023968,0.004145322,0.00269548,0.00470237,0.200498,0.373785,-0.903606,-0.505047,-0.282266,-0.480075,-0.104582,-0.070728,-0.082331,0.076721245,0.160955039,0.772375593,0.000401943,0.000217802,0.000459169,6.39E-05,5.83E-05,8.96E-05,0.047735565,0.013886857,0.019258754,0.095087048,0.055181353,0.136326724,0.023449747,0.017957851,0,0,-0.052257354,0.202043938,0.024346078,-0.670975857,-1.950939544,1.578116302,0.108511579
972,11601,799,0.220482,0.417153,-0.886389,0.18412,0.115533,0.173054,0.19152,0.047629,0.020877,3,1,0.21108345,0.40059138,-0.891545595,-0.00210597,0.001641745,0.00041899,0.001846985,0.004071532,0.195903,0.384175,-0.90135,-0.292847,-0.155631,-0.43857,-0.12487,-0.024242,-0.048342,0.045116521,0.164581131,0.790197434,5.06E-05,3.62E-05,3.58E-05,1.03E-05,2.16E-05,6.73E-05,0.004428802,0.0088139,0.004446068,0.029681232,0.020269363,0.038296223,0.015821008,0.006332864,0,0,-1.013318498,-0.759443312,-1.049066026,-2.451092616,-1.879358359,-5.95926603,3.70403549
973,11602,1199,0.220672,0.458375,-0.871837,0.343429,0.363916,0.203004,0.16588,0.074947,0.109603,3,1,0.195833247,0.42328533,-0.884222915,-0.003743347,0.000476175,-0.005569035,0.00198605,0.00463003,0.162942,0.379538,-0.901415,-0.733763,-0.354673,-0.472915,-0.160688,-0.087668,-0.140339,0.038379749,0.183688545,0.779568917,0.000396189,0.000308143,0.000551851,6.89E-05,5.02E-05,8.99E-05,0.014017322,0.019548133,0.007189996,0.090211323,0.055534648,0.073398692,0.025331286,0.016458227,0,0,-0.39990286,-0.174319673,-0.17479807,-2.409393952,-0.63371203,-1.919087036,-0.499335743
974,11603,1599,0.197945,0.459984,-0.866996,0.050337,0.040534,0.050612,0.030335,0.022703,0.0165,3,1,0.191894947,0.453666218,-0.87025516,-0.000270443,-1.32E-05,0.000508677,0.001975032,0.004980918,0.184357,0.444802,-0.874772,-0.053274,-0.06199,-0.080953,-0.029425,-0.013293,-0.028573,0.036708644,0.20541562,0.757096633,7.37E-05,5.05E-05,3.83E-05,1.85E-05,2.68E-05,7.79E-05,0.003039963,0.002770872,0.001543436,0.015780023,0.013479223,0.014390465,0.006711457,0.005038977,0,0,-0.088964631,-0.063171939,-0.551156463,-0.528911228,-0.290435464,-0.79526556,-0.140702817
975,11604,1999,0.287561,0.45388,-0.869381,0.593662,0.263657,0.258814,0.061516,0.122322,0.061234,3,1,0.262299685,0.339600943,-0.902031203,0.012497973,0.005354813,0.010382482,3.35E-05,0.004661363,0.194578,0.199171,-0.954084,-0.661568,-0.124686,-0.205336,-0.080085,-0.098335,-0.141964,0.073710893,0.116395263,0.80899771,0.000210468,0.000177343,0.000287778,4.05E-05,3.41E-05,7.66E-05,0.021033297,0.039625663,0.014239561,0.160496759,0.05260201,0.064210088,0.015306514,0.016313807,0,0,-1.7351571,-0.640420202,-1.526607629,0.147284382,1.273305036,0.644284967,-0.508208368
976,11605,2399,0.275836,0.354056,-0.893763,0.02832,0.061857,0.044918,0.033697,0.023376,0.017982,3,1,0.269502203,0.349835195,-0.897204617,0.00036207,0.000565788,0.00078119,0.002523765,0.00321319,0.262042,0.34727,-0.899887,-0.056033,-0.042442,-0.044534,-0.021902,-0.011574,-0.035897,0.072714089,0.122279949,0.805232536,3.43E-05,2.83E-05,2.86E-05,1.12E-05,1.38E-05,5.62E-05,0.002327749,0.001190769,0.000956355,0.010223561,0.01116005,0.009875983,0.005656357,0.004070877,0,0,-0.450448208,0.965912179,0.683566276,-0.909673308,0.651059353,0.307520958,0.396212553
977,11606,2799,0.275254,0.358882,-0.89324,0.185195,0.08848,0.068584,0.049498,0.023973,0.037815,3,1,0.266643935,0.351870425,-0.897222162,0.005600867,-0.004873743,-0.002031713,0.00277109,0.003464292,0.238465,0.321517,-0.916365,-0.084978,-0.115985,-0.110182,-0.028179,-0.014285,-0.039452,0.071689795,0.124055406,0.804001846,6.17E-05,3.19E-05,3.60E-05,1.49E-05,1.93E-05,6.05E-05,0.005130357,0.006448372,0.00359045,0.026936555,0.022858608,0.017454007,0.007373206,0.005501311,0,0,-2.699043316,-3.129944982,-3.543627099,2.500713944,-1.526354463,-1.461026818,0.111078667
978,11607,3199,0.279264,0.340784,-0.902162,0.139653,0.109255,0.234799,0.037717,0.058907,0.031546,3,1,0.261486558,0.313989133,-0.912569933,-0.00042814,0.001181003,0.006316848,0.001876425,0.00364645,0.22878,0.29195,-0.925028,-0.181111,-0.170149,-0.274128,-0.033125,-0.036777,-0.060121,0.069790016,0.097552215,0.832062318,0.000473803,0.000359464,0.000409068,5.83E-05,7.27E-05,6.34E-05,0.011366668,0.010014847,0.004780098,0.042404485,0.03840175,0.071417299,0.011478933,0.013001486,0,0,-1.07368928,0.826256424,-0.559753948,-0.163337142,-0.796848351,-0.033311967,-0.063763785
979,11608,3599,0.270555,0.335155,-0.903237,0.0412,0.066889,0.079732,0.046392,0.024537,0.019218,3,1,0.262525773,0.328494908,-0.9072581,-0.001270647,0.0004017,-0.001822713,0.00269531,0.003021212,0.255839,0.312019,-0.913091,-0.075289,-0.045336,-0.078222,-0.039917,-0.018572,-0.036538,0.068264103,0.108823454,0.82385666,6.20E-05,5.41E-05,5.71E-05,1.64E-05,1.58E-05,5.90E-05,0.003758789,0.005828009,0.002472473,0.01591788,0.012738979,0.017110054,0.007513999,0.005457128,0,0,0.667783739,-1.681470329,-0.531238169,-1.16892026,0.580915092,-0.768327978,0.264518245
980,11609,3999,0.280508,0.329395,-0.903161,0.091416,0.032324,0.067479,0.026841,0.032404,0.045112,3,1,0.275155482,0.32366891,-0.905270308,0.001131757,-0.000141815,0.000574843,0.002803958,0.002904852,0.269945,0.320219,-0.907385,-0.087295,-0.034442,-0.059809,-0.024926,-0.021211,-0.051706,0.075648102,0.104697221,0.819840608,2.63E-05,1.48E-05,1.78E-05,1.05E-05,9.15E-06,5.02E-05,0.003135699,0.001511061,0.001207981,0.01395605,0.008272588,0.010493146,0.004615803,0.004583926,0,0,0.07912448,0.477784846,0.098476329,0.530651905,0.475888457,1.852608372,0.087490858
981,11610,4399,0.281482,0.328908,-0.901725,0.024647,0.032767,0.014105,0.011347,0.013857,0.003868,3,1,0.27940292,0.32548721,-0.903320253,-0.000189717,-0.000766382,-7.38E-05,0.002754822,0.002607015,0.275256,0.321484,-0.905526,-0.044545,-0.015506,-0.015713,-0.004408,-0.006406,-0.020391,0.078429683,0.105996476,0.815439702,6.28E-06,5.04E-06,5.75E-06,8.28E-06,7.54E-06,5.02E-05,0.001735388,0.000992132,0.000795941,0.007342145,0.004767529,0.004152183,0.002495745,0.002811695,0,0,-0.9583645,-0.67825552,-0.951224395,-1.359737863,2.627268258,-0.080337789,-0.003605874
982,11611,4799,0.309165,0.345625,-0.889026,0.15314,0.107503,0.170813,0.076993,0.053936,0.058158,3,1,0.28313259,0.33497711,-0.898643145,-0.000399287,-0.003577252,-0.000923025,0.00379749,0.00275826,0.251856,0.325364,-0.907114,-0.251294,-0.167444,-0.212801,-0.044472,-0.052062,-0.076765,0.079567998,0.111358361,0.809129034,4.61E-05,2.60E-05,4.76E-05,2.13E-05,2.08E-05,6.50E-05,0.006541408,0.003967541,0.002907512,0.036997978,0.030294837,0.045488527,0.012576892,0.01153351,0,0,0.818683325,0.078065037,1.346025124,-0.837017587,-1.895691572,-0.235167542,1.294872938
983,11612,5199,0.30883,0.348765,-0.890778,0.102715,0.166322,0.100163,0.026549,0.027823,0.019164,3,1,0.259021247,0.33593572,-0.90455013,0.000901625,0.00382712,0.003751325,0.002774605,0.003391995,0.200009,0.314979,-0.916808,-0.091536,-0.139808,-0.136098,-0.033657,-0.03548,-0.02791,0.064020419,0.115681955,0.816558189,9.33E-05,0.00010003,5.29E-05,2.04E-05,2.12E-05,5.85E-05,0.041206214,0.008289183,0.0090672,0.023089307,0.039872701,0.027801124,0.007448763,0.007142393,0,0,-0.081150059,-0.397425176,-0.041213099,0.170743646,0.016814942,0.243696518,-0.716738461
984,11613,5599,0.314437,0.337411,-0.887656,0.079868,0.100197,0.035125,0.034589,0.033137,0.043068,3,1,0.30547992,0.33070214,-0.892911113,0.00036618,1.40E-05,-0.00067923,0.003185637,0.002912268,0.297176,0.324501,-0.896801,-0.068383,-0.09652,-0.060287,-0.023346,-0.027005,-0.060957,0.093307339,0.109271897,0.797397207,0.000144168,0.00013668,6.24E-05,2.85E-05,2.97E-05,6.37E-05,0.003930992,0.002748746,0.002217072,0.022034321,0.023390017,0.016882657,0.008498221,0.008462898,0,0,-0.02169731,0.257299325,0.097885187,0.170100369,-0.020847704,-0.944151061,-0.03119172
